EventID,EventName,Title,Time,Text,Url
March 2013 nor'easter,March 2013 nor'easter,"March Nor-easter 3/8/2013 New London,Waterford,Groton",2013-03-08 00:00:00,./E775_March 2013 nor'easter/E775_14.txt,https://www.youtube.com/watch?v=IVBgvRd6feI
2013 Cheltenham Gold Cup,2013 Cheltenham Gold Cup,Betfred Cheltenham Gold Cup 2013 - The runners,2013-03-08 00:00:00,./E858_2013 Cheltenham Gold Cup/E858_7.txt,https://www.youtube.com/watch?v=phxwn4SRI7c
2013 Cheltenham Gold Cup,2013 Cheltenham Gold Cup,Cheltenham Festival,2013-03-08 00:00:00,./E858_2013 Cheltenham Gold Cup/E858_12.txt,https://www.youtube.com/watch?v=T7ospb14HG4
2013 WGC-HSBC Champions,2013 WGC-HSBC Champions,MOD第176博斯高球 WGC-凱迪拉克錦標賽(Cadillac Championship) 3/8-3/11,2013-03-08 00:00:00,./E955_2013 WGC-HSBC Champions/E955_7.txt,https://www.youtube.com/watch?v=Jw79KlonAjY
"Kenyan general election, 2013","Kenyan general election, 2013",Kenyan election result disputed,2013-03-09 00:00:00,"./E75_Kenyan general election, 2013/E75_19.txt",https://www.youtube.com/watch?v=b3sd7KFveEg
February 2013 Quetta bombing,February 2013 Quetta bombing,Hazara Town Blast (19 Feb 2013),2013-03-09 00:00:00,./E440_February 2013 Quetta bombing/E440_3.txt,https://www.youtube.com/watch?v=Yalv2fBxeH0
2013 NCAA Women's Division I Basketball Tournament,2013 NCAA Women's Division I Basketball Tournament,Aurieyall Scott Wins 2013 NCAA Women's 60 Meter Dash Championship,2013-03-09 00:00:00,./E454_2013 NCAA Women's Division I Basketball Tournament/E454_15.txt,https://www.youtube.com/watch?v=yRqTSZtAXuA
March 2013 nor'easter,March 2013 nor'easter,Plumb Island after 2013 Nor'Easter,2013-03-09 00:00:00,./E775_March 2013 nor'easter/E775_18.txt,https://www.youtube.com/watch?v=Z_RBZF54SCs
2013 Dubai World Cup,2013 Dubai World Cup,2013 Dubai World Cup,2013-03-09 00:00:00,./E869_2013 Dubai World Cup/E869_3.txt,https://www.youtube.com/watch?v=8nI3kiONz-M
2013 Deutsche Tourenwagen Masters,2013 Deutsche Tourenwagen Masters,Serres Racing Curcuit 2013 DTM,2013-03-09 00:00:00,./E887_2013 Deutsche Tourenwagen Masters/E887_7.txt,https://www.youtube.com/watch?v=tmzU41MP6OU
2013 Chrono Gatineau,2013 Chrono Gatineau,NOW and Novartis for MS training camp 2013,2013-03-09 00:00:00,./E1047_2013 Chrono Gatineau/E1047_17.txt,https://www.youtube.com/watch?v=Inx2d1U5UpI
"Kenyan general election, 2013","Kenyan general election, 2013",Kenyan Elections 2013: Highlights,2013-03-10 00:00:00,"./E75_Kenyan general election, 2013/E75_11.txt",https://www.youtube.com/watch?v=HmOv7YjrvPY
2013 Champion Hurdle,2013 Champion Hurdle,Cheltenham tipping: Tuesday - Dave Orton - Champion Hurdle,2013-03-10 00:00:00,./E856_2013 Champion Hurdle/E856_19.txt,https://www.youtube.com/watch?v=om3PraCx-OI
2013 Indonesian Premier League,2013 Indonesian Premier League,Rahahan vs Perspolis IPL Round29 2013,2013-03-10 00:00:00,./E1070_2013 Indonesian Premier League/E1070_6.txt,https://www.youtube.com/watch?v=rDtMRoQHsLE
2013 Eastern China smog,2013 Eastern China smog,"Top Health Expert Says China's Smog ""Scarier than SARS""",2013-03-11 00:00:00,./E771_2013 Eastern China smog/E771_17.txt,https://www.youtube.com/watch?v=KsCfzAncWLk
2013 Champion Hurdle,2013 Champion Hurdle,Cheltenham 2013: A tip for the Champion Hurdle.  Can Hurricane Fly Dominate?,2013-03-11 00:00:00,./E856_2013 Champion Hurdle/E856_8.txt,https://www.youtube.com/watch?v=LmCoRmd8nvg
2013 Cheltenham Gold Cup,2013 Cheltenham Gold Cup,Gold Cup. Bobs Worth or Sir Des Champs? Cheltenham 2013 tips and preview,2013-03-11 00:00:00,./E858_2013 Cheltenham Gold Cup/E858_10.txt,https://www.youtube.com/watch?v=8dmo0hMC9kw
2013 Super Rugby season,2013 Super Rugby season,Super 15 2013 : Chiefs Vs Stormers highlights,2013-03-11 00:00:00,./E925_2013 Super Rugby season/E925_20.txt,https://www.youtube.com/watch?v=fc4zn0xnlvE
2013 Eurocup Formula Renault 2.0,2013 Eurocup Formula Renault 2.0,Zhuhai International Circuit | Formula Renault 2.0,2013-03-12 00:00:00,./E337_2013 Eurocup Formula Renault 2.0/E337_11.txt,https://www.youtube.com/watch?v=c3Ncb7eZj-A
Christopher Dorner shootings and manhunt,Christopher Dorner shootings and manhunt,Christopher Dorner manhunt continues in California,2013-03-12 00:00:00,./E437_Christopher Dorner shootings and manhunt/E437_12.txt,https://www.youtube.com/watch?v=4aDz0sdjPB0
March 2013 Karachi bombing,March 2013 Karachi bombing,Abbas Town Tragedy: Blast Site After 12 hours (4 March 2013),2013-03-12 00:00:00,./E442_March 2013 Karachi bombing/E442_16.txt,https://www.youtube.com/watch?v=LetSfZJ-68g
March 2013 Srinagar attack,March 2013 Srinagar attack,Militants attack security forces in Bemina area of Srinagar,2013-03-12 00:00:00,./E444_March 2013 Srinagar attack/E444_1.txt,https://www.youtube.com/watch?v=Xb99iW90tng
March 2013 Srinagar attack,March 2013 Srinagar attack,"Terrorists attack CRPF camp in Bemina, ABP News reaches spot",2013-03-12 00:00:00,./E444_March 2013 Srinagar attack/E444_11.txt,https://www.youtube.com/watch?v=1wKDao0_9JA
2013 Middle East cold snap,2013 Middle East cold snap,First Snow Fall of 2013 in London,2013-03-12 00:00:00,./E474_2013 Middle East cold snap/E474_18.txt,https://www.youtube.com/watch?v=Fjh_WVVirD8
18th Critics' Choice Awards,18th Critics' Choice Awards,18th Critics' Choice Awards   Best Comedy Movie,2013-03-12 00:00:00,./E739_18th Critics' Choice Awards/E739_5.txt,https://www.youtube.com/watch?v=QNmtxr66k8Q
2013 MTV Movie Awards,2013 MTV Movie Awards,2013 MTV Movie Awards - Best Movie,2013-03-12 00:00:00,./E748_2013 MTV Movie Awards/E748_7.txt,https://www.youtube.com/watch?v=BTuFtbKz9eU
2013 Auto GP season,2013 Auto GP season,Living the Dream - Sauber F1 Team 2013 Season Trailer,2013-03-12 00:00:00,./E881_2013 Auto GP season/E881_19.txt,https://www.youtube.com/watch?v=nnU0p1txmOA
March 2013 Srinagar attack,March 2013 Srinagar attack,"J&K Terror attack in Srinagar, 5 jawans killed",2013-03-13 00:00:00,./E444_March 2013 Srinagar attack/E444_7.txt,https://www.youtube.com/watch?v=Vyp92MZLPlU
March 2013 Srinagar attack,March 2013 Srinagar attack,"Fidayeen attack in Srinagar, 5 CRPF men killed",2013-03-13 00:00:00,./E444_March 2013 Srinagar attack/E444_10.txt,https://www.youtube.com/watch?v=ztpsHp-GQYI
March 2013 Srinagar attack,March 2013 Srinagar attack,Srinagar Terroist Attack 1303,2013-03-13 00:00:00,./E444_March 2013 Srinagar attack/E444_15.txt,https://www.youtube.com/watch?v=tbkbS05phXc
March 2013 Srinagar attack,March 2013 Srinagar attack,Hizbul claims responsibility of Srinagar CRPF camp attack,2013-03-13 00:00:00,./E444_March 2013 Srinagar attack/E444_19.txt,https://www.youtube.com/watch?v=itMZ1rQNiV0
March 2013 Srinagar attack,March 2013 Srinagar attack,CRPF explains how terrorists carried out Fidayeen attack in Srinagar-2,2013-03-13 00:00:00,./E444_March 2013 Srinagar attack/E444_20.txt,https://www.youtube.com/watch?v=BrqVrkbZ3Yw
2013 Vodacom Cup,2013 Vodacom Cup,Vodacom Cup RD 1 -EP Kings vs Pampas XV- Highlights,2013-03-13 00:00:00,./E830_2013 Vodacom Cup/E830_10.txt,https://www.youtube.com/watch?v=pd0ceOBjKb0
2013 Champion Hurdle,2013 Champion Hurdle,Hurricane Fly 2013 Champion Hurdle,2013-03-13 00:00:00,./E856_2013 Champion Hurdle/E856_1.txt,https://www.youtube.com/watch?v=shZHzWCWSKg
2013 ATP Challenger Tour,2013 ATP Challenger Tour,"Damir Dzumhur  - ATP Challenger Sarajevo, 2013 - (ENG)",2013-03-13 00:00:00,./E927_2013 ATP Challenger Tour/E927_13.txt,https://www.youtube.com/watch?v=PugyDP7tXDU
2013 Indonesian Premier League,2013 Indonesian Premier League,Fooald vs Gahar IPL Round29 2013,2013-03-13 00:00:00,./E1070_2013 Indonesian Premier League/E1070_19.txt,https://www.youtube.com/watch?v=C7eZ96OKFQ8
March 2013 Srinagar attack,March 2013 Srinagar attack,India : At least 7 dead at fierce battle in Kashmir,2013-03-14 00:00:00,./E444_March 2013 Srinagar attack/E444_9.txt,https://www.youtube.com/watch?v=qrZLe9mPkPw
March 2013 Srinagar attack,March 2013 Srinagar attack,BJP tears into the Government,2013-03-14 00:00:00,./E444_March 2013 Srinagar attack/E444_12.txt,https://www.youtube.com/watch?v=VTVFV8jz1CY
March 2013 Srinagar attack,March 2013 Srinagar attack,FIVE INDIAN CRPF PERSONNEL KILLED IN MILITANT ATTACK IN KASHMIR,2013-03-14 00:00:00,./E444_March 2013 Srinagar attack/E444_16.txt,https://www.youtube.com/watch?v=inS_m4HcNRc
"Pakistani general election, 2013","Pakistani general election, 2013",GENERAL ELECTIONS 2013: A LEGACY LIKE NO OTHER,2013-03-14 00:00:00,"./E456_Pakistani general election, 2013/E456_9.txt",https://www.youtube.com/watch?v=8_ANzJjleBY
18th Critics' Choice Awards,18th Critics' Choice Awards,Jennifer Lawrence winning Best Actress in An Action Movie @ 18th Critics Choice Movie Awards 2013,2013-03-14 00:00:00,./E739_18th Critics' Choice Awards/E739_1.txt,https://www.youtube.com/watch?v=eECfBapMsOA
18th Critics' Choice Awards,18th Critics' Choice Awards,18th Critics' Choice Awards - Best Actress in a Comedy Movie,2013-03-14 00:00:00,./E739_18th Critics' Choice Awards/E739_2.txt,https://www.youtube.com/watch?v=loQxhWMpqys
18th Critics' Choice Awards,18th Critics' Choice Awards,18th Critics' Choice Awards   Best Comedy Movie,2013-03-14 00:00:00,./E739_18th Critics' Choice Awards/E739_4.txt,https://www.youtube.com/watch?v=FMu-8Xdvcqo
Red Nose Day 2013,Red Nose Day 2013,Little Mix do the chocolate mint challenge | Red Nose Day 2013,2013-03-14 00:00:00,./E768_Red Nose Day 2013/E768_6.txt,https://www.youtube.com/watch?v=YbCLzbJCTYU
2013 Champion Hurdle,2013 Champion Hurdle,"Hurricane Fly, winner of the Champion Hurdle 2013",2013-03-14 00:00:00,./E856_2013 Champion Hurdle/E856_5.txt,https://www.youtube.com/watch?v=0IuMsgltDhE
2013 Cheltenham Gold Cup,2013 Cheltenham Gold Cup,Cheltenham Race Course Race 3 Ryanair Chase 14/3/2013,2013-03-14 00:00:00,./E858_2013 Cheltenham Gold Cup/E858_11.txt,https://www.youtube.com/watch?v=HYa6O0x2BAc
2013 European Rallycross Championship,2013 European Rallycross Championship,FIA EUROPEAN RALLYCROSS CHAMPIONSHIP,2013-03-14 00:00:00,./E867_2013 European Rallycross Championship/E867_3.txt,https://www.youtube.com/watch?v=pO7PPiBck-8
19 March 2013 Iraq attacks,19 March 2013 Iraq attacks,US Has Little Influence in Iraq Decade After Invasion,2013-03-15 00:00:00,./E76_19 March 2013 Iraq attacks/E76_10.txt,https://www.youtube.com/watch?v=75TgPujJfaQ
March 2013 Srinagar attack,March 2013 Srinagar attack,LeT hand completely exposed in Srinagar attacks.,2013-03-15 00:00:00,./E444_March 2013 Srinagar attack/E444_6.txt,https://www.youtube.com/watch?v=tQTjYj9eRnc
March 2013 Srinagar attack,March 2013 Srinagar attack,Second arrest in Srinagar attack case.,2013-03-15 00:00:00,./E444_March 2013 Srinagar attack/E444_8.txt,https://www.youtube.com/watch?v=xaQ3E1-wffU
March 2013 Srinagar attack,March 2013 Srinagar attack,Suspected Pak terrorist arrested for Srinagar CRPF camp attack,2013-03-15 00:00:00,./E444_March 2013 Srinagar attack/E444_13.txt,https://www.youtube.com/watch?v=Z8YMxCE8x8Y
66th British Academy Film Awards,66th British Academy Film Awards,Jennifer Lawrence Kiss At BAFTA 2013 (FullHD),2013-03-15 00:00:00,./E745_66th British Academy Film Awards/E745_12.txt,https://www.youtube.com/watch?v=cFsNBTpNOBg
Red Nose Day 2013,Red Nose Day 2013,Doctor Who appears in 3D | Red Nose Day 2013,2013-03-15 00:00:00,./E768_Red Nose Day 2013/E768_3.txt,https://www.youtube.com/watch?v=AsiUvm111fQ
Red Nose Day 2013,Red Nose Day 2013,Dynamo | Red Nose Day 2013,2013-03-15 00:00:00,./E768_Red Nose Day 2013/E768_5.txt,https://www.youtube.com/watch?v=uVAXir5vKh4
Red Nose Day 2013,Red Nose Day 2013,Matt Smith reveals Miranda's final challenge | Red Nose Day 2013,2013-03-15 00:00:00,./E768_Red Nose Day 2013/E768_7.txt,https://www.youtube.com/watch?v=FQkdWM1ma2o
Red Nose Day 2013,Red Nose Day 2013,Vicar of Dibley | Red Nose Day 2013,2013-03-15 00:00:00,./E768_Red Nose Day 2013/E768_16.txt,https://www.youtube.com/watch?v=o6WWvjndl2M
Red Nose Day 2013,Red Nose Day 2013,Call the Midwife (One Born Every Minute) | Red Nose Day 2013,2013-03-15 00:00:00,./E768_Red Nose Day 2013/E768_18.txt,https://www.youtube.com/watch?v=tV0y8bRJxHE
Red Nose Day 2013,Red Nose Day 2013,Miranda goes wedding dress shopping | Red Nose day 2013,2013-03-15 00:00:00,./E768_Red Nose Day 2013/E768_20.txt,https://www.youtube.com/watch?v=53fab8jIbJE
2013 Cheltenham Gold Cup,2013 Cheltenham Gold Cup,Emotional Gergahty overwhelmed after Gold Cup win | Cheltenham Festival 2013 | Channel 4 Racing,2013-03-15 00:00:00,./E858_2013 Cheltenham Gold Cup/E858_3.txt,https://www.youtube.com/watch?v=39HEuY7GjdQ
2013 Cheltenham Gold Cup,2013 Cheltenham Gold Cup,Nick Luck's favourite Gold Cup moment | Cheltenham Festival 2013 | Channel 4 Racing,2013-03-15 00:00:00,./E858_2013 Cheltenham Gold Cup/E858_4.txt,https://www.youtube.com/watch?v=bcJO1liyH40
2013 Cheltenham Gold Cup,2013 Cheltenham Gold Cup,Graham Cunningham's favourite Gold Cup moment | Cheltenham Festival 2013 | Channel 4 Racing,2013-03-15 00:00:00,./E858_2013 Cheltenham Gold Cup/E858_5.txt,https://www.youtube.com/watch?v=J4bS_yHSfiE
2013 Cheltenham Gold Cup,2013 Cheltenham Gold Cup,Cheltenham Race Course Race 4 Gold Cup Selections 15/3/2013,2013-03-15 00:00:00,./E858_2013 Cheltenham Gold Cup/E858_15.txt,https://www.youtube.com/watch?v=O3wfJ4zvbRI
2013 Cheltenham Gold Cup,2013 Cheltenham Gold Cup,2013 Friday's Cheltenham Festival Closer,2013-03-15 00:00:00,./E858_2013 Cheltenham Gold Cup/E858_17.txt,https://www.youtube.com/watch?v=DwNlz_9YmmE
2013 Grand National,2013 Grand National,Brandon Robinson Wins First Grand National - 2013 AMA Pro Flat Track,2013-03-16 00:00:00,./E333_2013 Grand National/E333_20.txt,https://www.youtube.com/watch?v=n0PJRtfA-iE
March 2013 Srinagar attack,March 2013 Srinagar attack,Police make third arrest in CRPF camp attack,2013-03-16 00:00:00,./E444_March 2013 Srinagar attack/E444_4.txt,https://www.youtube.com/watch?v=ZAbfHHvZ7BA
March 2013 Srinagar attack,March 2013 Srinagar attack,Another arrest in Srinagar attack,2013-03-16 00:00:00,./E444_March 2013 Srinagar attack/E444_5.txt,https://www.youtube.com/watch?v=oveD1Y834gY
March 2013 Srinagar attack,March 2013 Srinagar attack,CRPF camp attack: Srinagar police make 3rd arrest,2013-03-16 00:00:00,./E444_March 2013 Srinagar attack/E444_14.txt,https://www.youtube.com/watch?v=y3JH3fYhie8
FIL World Luge Championships 2013,FIL World Luge Championships 2013,Time Lapse Luge Champs,2013-03-16 00:00:00,./E884_FIL World Luge Championships 2013/E884_2.txt,https://www.youtube.com/watch?v=8kxIWx_TeaU
2013 NCAA Men's Division I Basketball Tournament,2013 NCAA Men's Division I Basketball Tournament,Liberty basketball's 2013 NCAA Tournament Pairing,2013-03-17 00:00:00,./E77_2013 NCAA Men's Division I Basketball Tournament/E77_7.txt,https://www.youtube.com/watch?v=TbxvAc2Gy2g
2013 NCAA Men's Division I Basketball Tournament,2013 NCAA Men's Division I Basketball Tournament,March Madness 2013: NCAA Tournament Bracket Analysis,2013-03-17 00:00:00,./E77_2013 NCAA Men's Division I Basketball Tournament/E77_19.txt,https://www.youtube.com/watch?v=abC9dr_eMfo
2013 Champion Hurdle,2013 Champion Hurdle,Hurricane Fly after the Champion Hurdle 2013,2013-03-17 00:00:00,./E856_2013 Champion Hurdle/E856_6.txt,https://www.youtube.com/watch?v=yQ95a9ulMIc
2013 Grand National,2013 Grand National,Grand National Ad 2013,2013-03-18 00:00:00,./E333_2013 Grand National/E333_13.txt,https://www.youtube.com/watch?v=7JXLkNEJmiw
2013 World Touring Car Championship,2013 World Touring Car Championship,100MBitracing WTCC 2013-03,2013-03-18 00:00:00,./E350_2013 World Touring Car Championship/E350_11.txt,https://www.youtube.com/watch?v=96MlRdG71C4
Red Nose Day 2013,Red Nose Day 2013,Highlights from Red Nose Day night of TV | Red Nose Day 2013,2013-03-18 00:00:00,./E768_Red Nose Day 2013/E768_12.txt,https://www.youtube.com/watch?v=D8fj0P5KLz8
2013 IIHF World Championship,2013 IIHF World Championship,2013 IIHF Ice Hockey World Championship,2013-03-18 00:00:00,./E875_2013 IIHF World Championship/E875_1.txt,https://www.youtube.com/watch?v=3SDPDz919hQ
2013 Auto GP season,2013 Auto GP season,2013 Melbourne GP Saturday Qualifying (Wet),2013-03-18 00:00:00,./E881_2013 Auto GP season/E881_15.txt,https://www.youtube.com/watch?v=snBCHVxyxn4
19 March 2013 Iraq attacks,19 March 2013 Iraq attacks,2003: Iraq War begins,2013-03-19 00:00:00,./E76_19 March 2013 Iraq attacks/E76_1.txt,https://www.youtube.com/watch?v=QmwYNS97EbE
19 March 2013 Iraq attacks,19 March 2013 Iraq attacks,Raw: Attacks Across Baghdad Kill Dozens,2013-03-19 00:00:00,./E76_19 March 2013 Iraq attacks/E76_7.txt,https://www.youtube.com/watch?v=ddclvMNP4Gc
19 March 2013 Iraq attacks,19 March 2013 Iraq attacks,One Global Village: 50 dead in Iraq bombings,2013-03-19 00:00:00,./E76_19 March 2013 Iraq attacks/E76_9.txt,https://www.youtube.com/watch?v=PwTvMxDy938
2013 Grand National,2013 Grand National,"The John Smith's Grand National | 6th April, 2013",2013-03-19 00:00:00,./E333_2013 Grand National/E333_4.txt,https://www.youtube.com/watch?v=PW-aRqeZMQ8
2013 State of the Union Address,2013 State of the Union Address,2013 State of the Union (P-TECH Edit),2013-03-19 00:00:00,./E362_2013 State of the Union Address/E362_10.txt,https://www.youtube.com/watch?v=0DEm4dodOBs
2013 NCAA Women's Division I Basketball Tournament,2013 NCAA Women's Division I Basketball Tournament,Fresno State to Represent Mountain West in 2013 NCAA Women's Basketball Championship,2013-03-19 00:00:00,./E454_2013 NCAA Women's Division I Basketball Tournament/E454_4.txt,https://www.youtube.com/watch?v=HY5l-9LUEgs
63rd Berlin International Film Festival,63rd Berlin International Film Festival,Shopping at the 63rd Berlinale Film Festival,2013-03-19 00:00:00,./E744_63rd Berlin International Film Festival/E744_4.txt,https://www.youtube.com/watch?v=KStRxa6Jhko
2013 European Junior Cup,2013 European Junior Cup,"EUROPEAN JUNIOR CUP, COIMBRA´13 + Francisco GARRIGOS  Vs Nicolás SANTOS",2013-03-19 00:00:00,./E889_2013 European Junior Cup/E889_2.txt,https://www.youtube.com/watch?v=DyRkgrACRfI
2013 European Junior Cup,2013 European Junior Cup,"EUROPEAN JUNIOR CUP, COIMBRA´13 +Yuval KALIFA  Vs  Andrés ROMERO",2013-03-19 00:00:00,./E889_2013 European Junior Cup/E889_16.txt,https://www.youtube.com/watch?v=fn4Ba8rZ4YU
March 2013 Srinagar attack,March 2013 Srinagar attack,18-year-old shot dead by suspected LeT terrorists,2013-03-20 00:00:00,./E444_March 2013 Srinagar attack/E444_3.txt,https://www.youtube.com/watch?v=feteY9t_V9Q
2013 King George VI and Queen Elizabeth Stakes,2013 King George VI and Queen Elizabeth Stakes,Dylan Thomas - King GeorgeVI & Queen Elizabeth Stakes G1,2013-03-20 00:00:00,./E872_2013 King George VI and Queen Elizabeth Stakes/E872_12.txt,https://www.youtube.com/watch?v=bCFdH8mh1po
2013 NCAA Men's Division I Basketball Tournament,2013 NCAA Men's Division I Basketball Tournament,2013 NCAA Tournament: Mike Moser,2013-03-21 00:00:00,./E77_2013 NCAA Men's Division I Basketball Tournament/E77_14.txt,https://www.youtube.com/watch?v=L8z5IDHVq_o
2013 NCAA Men's Division I Basketball Tournament,2013 NCAA Men's Division I Basketball Tournament,2013 NCAA Tournament Pump Up Video,2013-03-21 00:00:00,./E77_2013 NCAA Men's Division I Basketball Tournament/E77_18.txt,https://www.youtube.com/watch?v=6wkdariU2Ts
Logie Awards of 2013,Logie Awards of 2013,Logie Awards 2013 Ad (ft Olly Murs),2013-03-21 00:00:00,./E293_Logie Awards of 2013/E293_12.txt,https://www.youtube.com/watch?v=aQZf3MPHiOs
2013 Eastern China smog,2013 Eastern China smog,China's smog problem affects world,2013-03-21 00:00:00,./E771_2013 Eastern China smog/E771_6.txt,https://www.youtube.com/watch?v=hJioTCrtmXs
2013 Fed Cup,2013 Fed Cup,FED CUP 2013 - promo spot,2013-03-21 00:00:00,./E931_2013 Fed Cup/E931_17.txt,https://www.youtube.com/watch?v=p15h57f32jg
2013 Grand National,2013 Grand National,The John Smith's Grand National | 6th April | Channel 4,2013-03-22 00:00:00,./E333_2013 Grand National/E333_10.txt,https://www.youtube.com/watch?v=J2l71fhTvOU
2013 Super Rugby season,2013 Super Rugby season,Chiefs v Highlanders Highlights - Super Rugby 2013,2013-03-22 00:00:00,./E925_2013 Super Rugby season/E925_6.txt,https://www.youtube.com/watch?v=77r4vFsQUIQ
2013 NCAA Women's Division I Basketball Tournament,2013 NCAA Women's Division I Basketball Tournament,DaytonWBB - 2013 NCAA Tournament Day 1 & 2,2013-03-23 00:00:00,./E454_2013 NCAA Women's Division I Basketball Tournament/E454_8.txt,https://www.youtube.com/watch?v=oelMrbBnkxE
2013 USA Outdoor Track and Field Championships,2013 USA Outdoor Track and Field Championships,Cheergyms.com Promise - USA Championships 2013,2013-03-23 00:00:00,./E802_2013 USA Outdoor Track and Field Championships/E802_6.txt,https://www.youtube.com/watch?v=H51cXIIuaE4
2013 USA Outdoor Track and Field Championships,2013 USA Outdoor Track and Field Championships,Cheergyms.com Xplosion - USA Championships 2013 Day 1,2013-03-23 00:00:00,./E802_2013 USA Outdoor Track and Field Championships/E802_8.txt,https://www.youtube.com/watch?v=wg38XsRSjbs
2013 USA Outdoor Track and Field Championships,2013 USA Outdoor Track and Field Championships,Cheergyms.com Crush - USA Championships 2013 Day 1,2013-03-23 00:00:00,./E802_2013 USA Outdoor Track and Field Championships/E802_12.txt,https://www.youtube.com/watch?v=2tBj5vMjNZ0
2013 USA Outdoor Track and Field Championships,2013 USA Outdoor Track and Field Championships,Cheergyms.com Prime Time - USA Championships 2013 Day 1,2013-03-23 00:00:00,./E802_2013 USA Outdoor Track and Field Championships/E802_15.txt,https://www.youtube.com/watch?v=Knj2sG2Oeuw
2013 USA Outdoor Track and Field Championships,2013 USA Outdoor Track and Field Championships,Cheergyms.com Passion - USA Championships 2013 Day 1,2013-03-23 00:00:00,./E802_2013 USA Outdoor Track and Field Championships/E802_20.txt,https://www.youtube.com/watch?v=OT7oOXH6A5k
Nickelodeon UK Kids' Choice Awards 2013,Nickelodeon UK Kids' Choice Awards 2013,Kids choice awards 2013 part 1,2013-03-23 00:00:00,./E958_Nickelodeon UK Kids' Choice Awards 2013/E958_7.txt,https://www.youtube.com/watch?v=VNR3R6Vs10s
Nickelodeon UK Kids' Choice Awards 2013,Nickelodeon UK Kids' Choice Awards 2013,2013 Nickelodeon Kids choice Awards,2013-03-23 00:00:00,./E958_Nickelodeon UK Kids' Choice Awards 2013/E958_13.txt,https://www.youtube.com/watch?v=McHIlmCp4TI
Electronic Entertainment Expo 2013,Electronic Entertainment Expo 2013,Th3 Rogue's Video Entry for E3 2013,2013-03-24 00:00:00,./E295_Electronic Entertainment Expo 2013/E295_9.txt,https://www.youtube.com/watch?v=BZzKscLffPw
2013 European Cross Country Championships,2013 European Cross Country Championships,WXC Bydgoszcz 2013 - Senior Men's Race,2013-03-24 00:00:00,./E301_2013 European Cross Country Championships/E301_3.txt,https://www.youtube.com/watch?v=H7zbS7CvrBA
2013 NCAA Women's Division I Basketball Tournament,2013 NCAA Women's Division I Basketball Tournament,2013 NCAA DIV1 women's 400 heat 1,2013-03-24 00:00:00,./E454_2013 NCAA Women's Division I Basketball Tournament/E454_6.txt,https://www.youtube.com/watch?v=XEvlsR5CiSw
2013 NCAA Women's Division I Basketball Tournament,2013 NCAA Women's Division I Basketball Tournament,2013 NCAA Women's Division I National Championship Celebration,2013-03-24 00:00:00,./E454_2013 NCAA Women's Division I Basketball Tournament/E454_19.txt,https://www.youtube.com/watch?v=jia9n-W1GkM
2013 NCAA Women's Division I Basketball Tournament,2013 NCAA Women's Division I Basketball Tournament,Q30 Sports Update: Quinnipiac Loses to Maryland 72-52 in 2013 NCAA Women's Basketball Tournament,2013-03-24 00:00:00,./E454_2013 NCAA Women's Division I Basketball Tournament/E454_20.txt,https://www.youtube.com/watch?v=gyYqpnWMka8
2013 USA Outdoor Track and Field Championships,2013 USA Outdoor Track and Field Championships,Cheergyms.com Xplosion - USA Championships 2013 Day 2,2013-03-24 00:00:00,./E802_2013 USA Outdoor Track and Field Championships/E802_9.txt,https://www.youtube.com/watch?v=HUAWlMKAtUM
2013 USA Outdoor Track and Field Championships,2013 USA Outdoor Track and Field Championships,Cheergyms.com Divine - USA Championships 2013 Day 2,2013-03-24 00:00:00,./E802_2013 USA Outdoor Track and Field Championships/E802_11.txt,https://www.youtube.com/watch?v=DJLLT02Nhjg
2013 USA Outdoor Track and Field Championships,2013 USA Outdoor Track and Field Championships,Cheergyms.com Prime Time - USA Championships 2013 Day 2,2013-03-24 00:00:00,./E802_2013 USA Outdoor Track and Field Championships/E802_18.txt,https://www.youtube.com/watch?v=2dWzdgj8qzw
2013 USA Outdoor Track and Field Championships,2013 USA Outdoor Track and Field Championships,Cheergyms.com Promise - USA Championships 2013 Day 2,2013-03-24 00:00:00,./E802_2013 USA Outdoor Track and Field Championships/E802_19.txt,https://www.youtube.com/watch?v=N6x9zQnfMN8
2013 Indonesian Premier League,2013 Indonesian Premier League,Indian Premier League 2013,2013-03-24 00:00:00,./E1070_2013 Indonesian Premier League/E1070_2.txt,https://www.youtube.com/watch?v=REtn5ANTS3Q
2013 European Tour,2013 European Tour,Greenthief - 2013 European Tour Trailer,2013-03-25 00:00:00,./E822_2013 European Tour/E822_9.txt,https://www.youtube.com/watch?v=nvW1W5APvQc
2013 Black-Eyed Susan Stakes,2013 Black-Eyed Susan Stakes,Black-Eyed Susan Day 2013,2013-03-25 00:00:00,./E854_2013 Black-Eyed Susan Stakes/E854_8.txt,https://www.youtube.com/watch?v=bdvAWb240u8
2013 Cheltenham Gold Cup,2013 Cheltenham Gold Cup,Cheltenham Festival 2013,2013-03-25 00:00:00,./E858_2013 Cheltenham Gold Cup/E858_19.txt,https://www.youtube.com/watch?v=Xszkb26p_Zk
Nickelodeon UK Kids' Choice Awards 2013,Nickelodeon UK Kids' Choice Awards 2013,Ke$ha and young brother rock pimp outfits at Nickelodeon Kids' Choice Awards 2013,2013-03-25 00:00:00,./E958_Nickelodeon UK Kids' Choice Awards 2013/E958_15.txt,https://www.youtube.com/watch?v=AiOwKGz8T24
